entrez_id	gene_symbol	GSM7988184	GSM7988186	GSM7988187	GSM7988188	GSM7988191	GSM7988194	GSM7988195	GSM7988197	GSM7988198	GSM7988200	GSM7988202	GSM7988203	GSM7988208	GSM7988211	GSM7988212	GSM7988214	GSM7988215	GSM7988217	GSM7988219	GSM7988221	GSM7988222	GSM7988223	GSM7988225
SL004872	EDAR	9.68544963843391	9.52571654819596	10.1366066838573	9.69400957842186	10.4749227003798	9.37981154378699	9.59879692486382	9.99477769654164	9.76404221730659	9.67771964164101	9.54862927943905	9.64169052255661	10.0487593119199	9.36369674483899	9.94924309625241	9.34207466799914	9.32665418847637	9.45881670279043	9.73910550679375	9.62150246549624	9.45963653235696	9.94031359714597	9.65499397296372
SL004875	IL1RL2	5.74146698640115	5.90448409790142	5.8801957289431	5.73606362787181	5.8703647195834	5.74953426766926	6.25738784269265	6.04875931191986	5.74416109557041	5.01792190799726	5.33628338786443	5.84297883178833	4.40599235967584	5.91647664443772	5.7734689279052	5.39917109381982	5.79701297783614	5.73876783680019	6.36282052553426	5.28169825009883	5.77082904603249	5.56985560833095	5.83289001416474
SL004876	SERPINA4	17.6662344068164	17.5185548091012	17.6642076766062	17.3052370464498	17.2569522206388	17.5232104584688	17.9149275591921	17.9769472324778	17.9334388205484	18.8047492838192	17.4104836488019	17.2337722585551	18.4145444439647	17.4064018409247	17.7210437671708	17.6363534383958	17.0606347205397	17.6880132559565	17.5611917165357	17.99208196855	17.5811726247291	17.8550710289258	17.6286847543205
SL004891	HNRNPA2B1	10.2053045315602	9.62333283245184	10.1128304280794	10.8529975876133	11.0966492764986	11.5839289505483	11.0644733287534	10.4553272203046	10.9822092881619	10.8441565100455	10.7353021549416	10.7284307517002	10.6691508126687	9.87927691241216	9.50462039240355	11.2873083683738	10.0428905287681	10.1516508299734	9.75588902600854	10.4093909361377	9.71252700043982	9.58477463757344	9.82336724004623
SL004899	HSPA8	10.3491706308611	9.85844730824079	10.1093083171837	9.91468410532839	10.5898383757722	10.1823943534045	10.7512929882225	9.51707880545207	10.5088841768575	10.2429358953396	10.8611644681599	9.69034724996876	10.8414070971946	10.1216630173662	9.8840178448884	9.95041008927126	9.10433665981474	10.820418327796	10.4353577299664	9.83099048124926	10.2227949028681	9.8649599151426	10.0393303455772
SL004901	P4HB	4.37851162325373	4.78659636189081	3.77610398807316	4.60880924267552	4.40599235967584	4.27798474729977	4.12101540096137	5.42961596420174	4.13750352374993	4.35755200461808	3.85798099512757	4.11270013274936	4.22496636500027	4.7279204545632	4.60880924267552	4.37155886261196	4.93073733756289	4.49185309632967	4.48542682717024	4.62058641045188	4.71699089440494	4.40599235967584	4.6667565918848
SL004908	TPM2	5.26303440583379	5.28169825009883	5.12101540096137	5.26303440583379	5.03562390973072	5.20945336562895	4.23266075679027	5.75755668893945	4.90689059560852	5.1168637576909	4.32192809488736	5.71973105674985	5	5.38887833881199	5.52669484554198	5.43295940727611	5.59991284218713	5.30742852519225	5.21334728173344	5.45285896471381	5.46923479366766	5.40258575823259	5.39917109381982
SL004910	ALDOA	16.8589693029535	16.4450665915344	16.8311179370448	16.2711310589676	16.9634368694058	16.413474224632	17.3689667791153	16.0136999617782	16.6207567834639	16.6514413591088	17.0514107647285	16.724210062208	16.4618950575298	16.4327098962023	16.209898808151	15.8477620737977	16.1003338191265	16.4191652260878	16.7272677021975	16.1826601007925	16.3550103433786	16.0553120958674	16.2654044427582
SL004914	PPA1	7.15076274435542	6.98071082890019	6.83920378809694	7.14261765544658	8.37764435839991	7.51648798090997	7.27239650903748	6.12101540096137	7.4594316186373	7.43629511983936	8.14771372235215	7.22110372536788	8.05202456048283	6.93545974780529	7.01122725542325	7.42206476617281	6.90689059560852	7.30924896081662	7.18586654531133	7.24887634283713	7.03452387533439	7.20750245925879	6.9188632372746
SL004915	CLIC1	8.08001802908917	7.90086680798075	7.63299519714296	8.19524915780218	8.54419169841571	8.60214209069798	8.59208323365389	7.78855521492886	8.53760669149529	8.36850646150769	8.71904650392994	8.22496636500027	8.67701485655572	8.38499954473004	7.77412814429358	8.77082904603249	8.18487534290828	8.07307041961431	8.16037568743582	8.38715571766298	7.90448409790142	7.77082904603249	8.20310325023664
SL004919	PRDX1	12.5584446304285	12.0171215802928	12.3305527981039	12.0846755368405	12.7730979862725	13.0002641411696	12.7761656896096	11.7013931077075	12.0768823869419	12.0513449095347	12.856444982311	11.8910621753009	12.2435012905136	11.8505775472056	11.6301761003862	12.0551807381875	11.6768386064742	12.1522531483064	12.4782640315817	10.9444192469485	11.7766797664831	11.6717179651292	12.0225065270366
SL004920	CFL1	8.43712784427281	8.70563238736142	8.61249994573944	8.51727569320958	8.74247786700368	8.99322146736894	8.77643303244473	8.38499954473004	8.80960737378898	8.60251329745184	8.973553878808	8.6333585506371	8.72451385311995	8.59879692486382	8.16239132875691	8.97269265400426	8.43295940727611	8.57213175138666	8.48743811292871	8.4858293087019	8.12773644358883	8.12205144771389	8.43754402631547
SL004921	NME2	7.81057163474115	7.62131930101419	8.19967234483636	7.63226821549951	8.38758656581935	8.18189764310839	8.24365004189697	7.61397358738023	7.68088692071969	7.88264304936184	8.68053534400517	7.67454539384587	8.36763315939816	7.97039353791468	7.26865895502767	8.18437948621294	7.48220292629596	8.18437948621294	8.10904707770071	7.77807712953536	7.66746640495737	7.30924896081662	7.64745842645492
SL004924	EIF4H	6.9646296667206	6.84172158112846	6.63372181264101	6.92243574023315	7.40854204229686	7.47248777146274	7.4797802640291	6.36457243229586	7.29278174922785	6.90568784852686	7.54457811733884	6.89481776330794	7.03011533090807	6.92362461136832	6.53138146051631	7.3671963100259	6.54843662469604	7.35049724708413	7.16188768237689	7.00112666545428	6.877744249949	6.56985560833095	6.93899143877554
SL004925	AGR2	4.61470984411521	5.12928301694497	5.30012372456901	5.19770815795585	5.08321336824898	4.76553474636298	4.60880924267552	5.42961596420174	5.27426166125705	4.91169158187234	4.24031432933371	5.1168637576909	4.73335434061383	5.28169825009883	5.25927248703759	5.11270013274936	5.41953889151378	5.0746766862945	4.94016675048282	5.08321336824898	5.25550073314839	5.3110671022556	5.01792190799726
SL004932	PRDX5	3.6667565918848	3.83794324189103	3.85798099512757	4.0703893278914	3.91647664443772	4.12928301694497	4.13750352374993	5.32912359629157	3.81762325751143	4.54843662469604	3.83794324189103	3.8073549220576	4.27798474729977	4.14567745519564	4.37851162325373	4.21723071622067	4.37155886261196	4.04439411935845	4.26303440583379	4.15380533607904	4.35755200461808	4.65535182861255	4.17791779219584
SL004938	CAMKK1	8.72451385311995	8.14108531856233	9.10852445677817	8.51096191927738	8.10171310018849	8.90689059560852	8.82718389581953	9.00674683244059	8.96636124729361	9.01820017881323	8.26584942144085	9.08852325661663	9.43421120348557	8.9718309147805	8.74483383749955	8.74483383749955	8.1644041578813	8.50898318485542	8.38801728534514	8.91558065328529	8.868822554775	9.0773498296216	8.81634370528486
SL004939	PTPN1	7.05528243550119	6.93781516880342	7.12515513132229	7.2084782422117	7.14974711950468	7.06716542701711	7.09064175191785	6.83541884047548	7.19869058566892	7.2881739681123	7.30469355747101	7.20750245925879	7.20163386116965	7.16289479937478	6.95768248616512	7.10956950937069	6.88996019965864	7.08427691053149	6.90929308582382	7.09381367340273	7.20163386116965	6.992088609014	6.9436869515971
SL004940	PTPN6	4.98641093525204	5.23266075679027	6	5.57893871309339	5.3037807481771	5.36106648879432	4.61470984411521	5.60880924267552	5.27426166125705	5.41278152533848	4.83289001416474	5.51096191927738	4.82781902461732	5.73063995591679	5.56071495447448	5.86294724802092	5.5077946401987	5.39917109381982	5.23266075679027	5.3327079336406	5.46270675067016	5.47248777146274	5.39917109381982
SL004984	YWHAE	12.4818498746664	12.1645612919519	12.463856400138	12.1917069860194	12.4221962010602	12.4229582873663	12.802395193036	12.0156938071051	12.3667320125843	12.1004980884169	12.7929732626216	12.0920633707498	12.4962546100613	12.2173822009422	11.6969675262343	12.0927241118091	11.876516946565	12.2613897732501	12.503676691553	11.9310329415063	11.8375885147356	11.7508744396568	12.0235464571911
SL005034	RAN	7.03452387533439	7.20652601587743	6.77610398807316	7.64745842645492	9.8840178448884	8.32732808262995	7.8820316083521	5.90929308582382	7.63444806236231	7.28725064325462	9.65338252316937	8.08799314636232	9.34673532828793	7.44625622988956	6.79441586635011	8.25691629667084	7.06177619758669	7.46842040186455	7.27798474729977	7.84549005094437	6.9413411054853	7.30924896081662	6.99774402605963
SL005059	TGFBR3	16.6092003853323	16.3221059552601	16.6253021717432	16.0655486673598	16.4712925827745	16.0437962880469	17.0581873141132	16.419854867797	16.4088173243206	16.6961253462394	16.7373173314783	16.0757632482014	16.3606499343863	16.4302483514358	16.2007626181869	15.5347041157344	15.804960352588	16.3307085935854	16.6124581898215	16.2516358885211	16.2289802332398	16.1264705643685	16.035125560566
SL005084	POSTN	7.38543103719352	5.94953493301701	6.97727992349992	6.83289001416474	6.70321146739115	7.43462822763672	7.61691636257881	7.98242322677588	7.2336196767597	7.65892551149237	7.52669484554198	6.35402893805439	6.76155123244448	7.10956950937069	7.29186136958522	6.09381367340273	6.33806779754262	7.12825215227739	7.85174904141606	6.70735913208088	6.5713734359732	6.70182625841205	7.94719858426206
